timestamp,frame_id,detected,tracked_marker,kalman_active,raw_x,raw_y,raw_z,kalman_x,kalman_y,kalman_z,qw,qx,qy,qz,pitch,yaw,roll
1785188256.674992,1450,True,-1,True,0.0000,0.0000,0.0000,0.0096,-0.0081,0.2853,0.0122,0.9992,0.0118,-0.0358,3.12,0.07,0.02
1785188256.7867713,1451,True,0,False,0.0100,-0.0085,0.2851,0.0100,-0.0085,0.2851,-0.0029,0.9996,0.0131,-0.0244,-3.14,0.05,0.03
1785188256.889404,1452,True,-1,True,0.0000,0.0000,0.0000,0.0100,-0.0085,0.2851,-0.0029,0.9996,0.0131,-0.0244,-3.14,0.05,0.03
1785188256.9765024,1453,True,-1,True,0.0000,0.0000,0.0000,0.0100,-0.0085,0.2851,-0.0029,0.9996,0.0131,-0.0244,-3.14,0.05,0.03
1785188257.0831363,1454,True,-1,True,0.0000,0.0000,0.0000,0.0100,-0.0085,0.2851,-0.0029,0.9996,0.0131,-0.0244,-3.14,0.05,0.03
1785188257.2210412,1455,True,-1,True,0.0000,0.0000,0.0000,0.0100,-0.0085,0.2851,-0.0029,0.9996,0.0131,-0.0244,-3.14,0.05,0.03
1785188257.3147995,1456,True,0,False,0.0112,-0.0084,0.2858,0.0112,-0.0084,0.2858,0.0058,0.9998,0.0174,-0.0032,3.13,0.01,0.03
1785188257.408303,1457,True,-1,True,0.0000,0.0000,0.0000,0.0112,-0.0084,0.2858,0.0058,0.9998,0.0174,-0.0032,3.13,0.01,0.03
1785188257.5038083,1458,True,-1,True,0.0000,0.0000,0.0000,0.0112,-0.0084,0.2858,0.0058,0.9998,0.0174,-0.0032,3.13,0.01,0.03
1785188257.6024168,1459,True,-1,True,0.0000,0.0000,0.0000,0.0112,-0.0084,0.2858,0.0058,0.9998,0.0174,-0.0032,3.13,0.01,0.03
1785188257.7014198,1460,True,0,False,0.0096,-0.0088,0.2838,0.0096,-0.0088,0.2838,-0.0133,0.9991,0.0120,-0.0376,-3.11,0.07,0.03
1785188257.802099,1461,True,0,False,0.0098,-0.0087,0.2828,0.0098,-0.0087,0.2830,-0.0077,0.9995,0.0126,-0.0296,-3.13,0.06,0.03
1785188257.9056206,1462,True,-1,True,0.0000,0.0000,0.0000,0.0098,-0.0087,0.2829,-0.0076,0.9995,0.0126,-0.0296,-3.13,0.06,0.03
1785188258.0048509,1463,True,-1,True,0.0000,0.0000,0.0000,0.0098,-0.0087,0.2829,-0.0075,0.9995,0.0126,-0.0295,-3.13,0.06,0.03
1785188258.1018488,1464,True,-1,True,0.0000,0.0000,0.0000,0.0098,-0.0087,0.2829,-0.0075,0.9995,0.0126,-0.0294,-3.13,0.06,0.03
1785188258.1994147,1465,True,-1,True,0.0000,0.0000,0.0000,0.0098,-0.0087,0.2829,-0.0074,0.9995,0.0126,-0.0293,-3.13,0.06,0.03
1785188258.3274643,1466,True,-1,True,0.0000,0.0000,0.0000,0.0098,-0.0087,0.2829,-0.0074,0.9995,0.0127,-0.0292,-3.13,0.06,0.03
1785188258.4285297,1467,True,0,False,0.0099,-0.0090,0.2850,0.0099,-0.0090,0.2850,-0.0081,0.9996,0.0124,-0.0222,-3.12,0.04,0.03
1785188258.4939873,1468,True,0,False,0.0090,-0.0088,0.2850,0.0091,-0.0088,0.2850,0.0036,0.9997,0.0106,-0.0237,3.13,0.05,0.02
1785188258.6192076,1469,True,0,False,0.0088,-0.0088,0.2834,0.0089,-0.0088,0.2841,-0.0018,0.9995,0.0099,-0.0293,-3.14,0.06,0.02
1785188258.7109227,1470,True,0,False,0.0086,-0.0086,0.2836,0.0088,-0.0087,0.2838,-0.0039,0.9992,0.0094,-0.0374,-3.13,0.07,0.02
1785188258.8193684,1471,True,0,False,0.0089,-0.0084,0.2821,0.0088,-0.0086,0.2829,-0.0098,0.9992,0.0100,-0.0366,-3.12,0.07,0.02
1785188258.9184065,1472,True,0,False,0.0092,-0.0085,0.2828,0.0090,-0.0085,0.2828,-0.0114,0.9992,0.0105,-0.0363,-3.12,0.07,0.02
1785188258.9995039,1473,True,-1,True,0.0000,0.0000,0.0000,0.0090,-0.0085,0.2826,-0.0124,0.9992,0.0105,-0.0370,-3.12,0.07,0.02
1785188259.0989087,1474,True,0,False,0.0095,-0.0087,0.2811,0.0095,-0.0087,0.2811,-0.0208,0.9990,0.0115,-0.0374,-3.10,0.07,0.02
1785188259.2109787,1475,True,-1,True,0.0000,0.0000,0.0000,0.0095,-0.0087,0.2811,-0.0208,0.9990,0.0115,-0.0374,-3.10,0.07,0.02
1785188259.3134902,1476,True,0,False,0.0095,-0.0087,0.2813,0.0095,-0.0087,0.2813,-0.0197,0.9989,0.0112,-0.0415,-3.10,0.08,0.02
1785188259.407944,1477,True,0,False,0.0094,-0.0087,0.2803,0.0094,-0.0087,0.2804,-0.0262,0.9986,0.0109,-0.0445,-3.09,0.09,0.02
1785188259.5075266,1478,True,0,False,0.0095,-0.0086,0.2817,0.0094,-0.0086,0.2811,-0.0216,0.9988,0.0114,-0.0427,-3.10,0.08,0.02
1785188259.6082394,1479,True,0,False,0.0094,-0.0087,0.2804,0.0094,-0.0086,0.2808,-0.0240,0.9989,0.0115,-0.0398,-3.09,0.08,0.02
1785188259.7073932,1480,True,0,False,0.0095,-0.0087,0.2813,0.0095,-0.0087,0.2811,-0.0202,0.9992,0.0117,-0.0323,-3.10,0.06,0.02
1785188259.8059711,1481,True,0,False,0.0096,-0.0088,0.2819,0.0095,-0.0087,0.2815,-0.0178,0.9994,0.0123,-0.0285,-3.11,0.06,0.03
1785188259.9085078,1482,True,0,False,0.0097,-0.0089,0.2828,0.0096,-0.0088,0.2822,-0.0123,0.9995,0.0127,-0.0251,-3.12,0.05,0.03
1785188260.0152252,1483,True,0,False,0.0100,-0.0086,0.2916,0.0098,-0.0087,0.2870,0.0512,0.9985,0.0139,-0.0163,3.04,0.03,0.03
1785188260.110936,1484,True,0,False,0.0097,-0.0088,0.2814,0.0098,-0.0088,0.2846,0.0211,0.9995,0.0136,-0.0179,3.10,0.04,0.03
1785188260.2059472,1485,True,0,False,0.0097,-0.0090,0.2816,0.0098,-0.0089,0.2833,0.0041,0.9998,0.0132,-0.0154,3.13,0.03,0.03
1785188260.3120632,1486,True,0,False,0.0096,-0.0090,0.2813,0.0097,-0.0090,0.2824,-0.0076,0.9997,0.0130,-0.0182,-3.13,0.04,0.03
1785188260.4106364,1487,True,0,False,0.0097,-0.0090,0.2821,0.0097,-0.0090,0.2823,-0.0106,0.9997,0.0131,-0.0177,-3.12,0.04,0.03
1785188260.5130222,1488,True,0,False,0.0097,-0.0090,0.2808,0.0097,-0.0090,0.2816,-0.0171,0.9996,0.0133,-0.0154,-3.11,0.03,0.03
1785188260.609389,1489,True,0,False,0.0097,-0.0092,0.2815,0.0097,-0.0091,0.2815,-0.0160,0.9997,0.0133,-0.0142,-3.11,0.03,0.03
1785188260.7126834,1490,True,0,False,0.0096,-0.0092,0.2822,0.0097,-0.0092,0.2818,-0.0140,0.9997,0.0130,-0.0163,-3.11,0.03,0.03
1785188260.8154075,1491,True,0,False,0.0096,-0.0091,0.2814,0.0097,-0.0091,0.2816,-0.0162,0.9997,0.0131,-0.0161,-3.11,0.03,0.03
